,unique_values,counts
1397,2992524791,3
1398,23133872,3
1399,1273502314817609729,3
1400,135610033,3
1401,62740241,3
1402,637204629,3
1403,735138265,3
1404,66659146,3
1405,351665689,3
1406,339898798,3
1407,104622642,3
1408,785552460895092741,3
1409,20312065,3
1410,481094718,3
1411,992140227677511682,3
1412,163459281,3
1413,267389008,3
1414,964210088725680129,3
1415,1146058504899162113,3
1416,283930128,3
1417,811290516,3
1418,21194118,3
1419,449642840,3
1420,1341534983832432648,3
1421,14087483,3
1422,15229872,3
1423,2591058223,3
1424,430960239,3
1425,18939006,3
1426,130622789,3
1427,150680056,3
1428,444519956,3
1429,232919010,3
1430,2185077259,3
1431,802682040,3
1432,441688826,3
1433,336643982,3
1434,158063309,3
1435,612473763,3
1436,172883320,3
1437,399666124,3
1438,1708466250,3
1439,944218548867620865,3
1440,2764724495,3
1441,594418247,3
1442,43977531,3
1443,85905642,3
1444,135444317,3
1445,918629303969091584,3
1446,21509512,3
1447,1084923198196592640,3
1448,145958907,3
1449,20689317,3
1450,155954125,3
1451,1157957276541620225,3
1452,794535182,3
1453,2381737066,3
1454,2205192460,3
1455,228008865,3
1456,78664769,3
1457,201779394,3
1458,904861723,3
1459,3291102293,3
1460,20509253,3
1461,222081806,3
1462,1733230477,3
1463,20923482,3
1464,407837088,3
1465,20511666,3
1466,1138069825622827008,3
1467,133440374,3
1468,2880827789,3
1469,777907920,3
1470,397566701,3
1471,17391072,3
1472,27718763,3
1473,1648423765,3
1474,269924174,3
1475,448315572,3
1476,4645520781,3
1477,949605405142941696,3
1478,536270568,3
1479,233705918,3
1480,572760485,3
1481,20267173,3
1482,2444290167,3
1483,1224428417497681927,3
1484,505707942,3
1485,22682837,3
1486,77695722,3
1487,739205313937715200,3
1488,40925412,3
1489,27238225,3
1490,178662091,3
1491,2190520581,3
1492,2531353707,3
1493,478077663,3
1494,102722892,3
1495,17164604,3
1496,311042394,3
1497,214259693,3
1498,244244854,3
1499,1423137661,3
1500,28381692,3
1501,187864237,3
1502,259207823,3
1503,1077583740,3
1504,17943977,3
1505,445788854,3
1506,1041794239972220929,3
1507,169799239,3
1508,1205868217,3
1509,528828893,3
1510,3064898081,3
1511,20712749,3
1512,1260132827770892289,3
1513,42986241,3
1514,1525521108,3
1515,1120361744,3
1516,113750090,3
1517,864477248,3
1518,2679391633,3
1519,1511863236,3
1520,20127984,3
1521,37734208,3
1522,20034269,3
1523,123178515,3
1524,945220645889216512,3
1525,308159386,3
1526,20816246,3
1527,3041471337,3
1528,3319168845,3
1529,28084505,3
1530,375248639,3
1531,337163696,3
1532,226014323,3
1533,20433313,3
1534,158161984,3
1535,36200895,3
1536,1320298823584014336,3
1537,996874375583412224,3
1538,605761943,3
1539,14460320,3
1540,1234133450384461824,3
1541,1424225563,3
1542,578120886,3
1543,1227871297180512256,3
1544,717334962,3
1545,210970269,3
1546,14663645,3
1547,1289298175,3
1548,154141606,3
1549,352545437,3
1550,555351237,3
1551,3408738149,3
1552,991097557,3
1553,486933317,3
1554,238967031,3
1555,1147908083416539136,3
1556,3072150921,3
1557,92614626,3
1558,29759141,3
1559,19795060,3
1560,348511885,3
1561,84073011,3
1562,1064540038405472256,3
1563,28393573,3
1564,2778616972,3
1565,2270853262,3
1566,19527625,3
1567,19815513,3
1568,132546297,3
1569,290179077,3
1570,169845810,3
1571,1200815854532857856,3
1572,3007352614,3
1573,595530958,3
1574,53070435,3
1575,2729761601,3
1576,218083847,3
1577,1038776948149739520,3
1578,2772075725,3
1579,854410040,3
1580,475124556,3
1581,246309522,3
1582,3297723359,3
1583,1170801723419631618,3
1584,2386801666,3
1585,393419104,3
1586,395214553,3
1587,281557876,3
1588,287826675,3
1589,28797427,3
1590,1625604056,3
1591,2330559411,3
1592,1119187769451008001,3
1593,307929849,3
1594,53645954,3
1595,1462027946,3
1596,235608812,3
1597,3136335558,3
1598,1588092858,3
1599,45554011,3
1600,2712402216,3
1601,134529706,3
1602,1655499145,3
1603,62040091,3
1604,3024085907,3
1605,39836259,3
1606,808433856,3
1607,448221734,3
1608,1139922524920254465,3
1609,346781786,3
1610,772819444099940352,3
1611,1175186208605048832,3
1612,163017502,3
1613,3491899822,3
1614,889044148313042944,3
1615,234957758,3
1616,1323029203,3
1617,1147599435830104064,3
1618,1264530540549615617,3
1619,173168162,3
1620,21597515,3
1621,967497385021726720,3
1622,17876828,3
1623,20801805,3
1624,19350383,3
1625,98648004,3
1626,166126938,3
1627,243624882,3
1628,25890164,3
1629,374193835,3
1630,77469500,3
1631,16402590,3
1632,130147177,3
1633,865439575224729600,3
1634,295119412,3
1635,2962309421,3
1636,2440222366,3
1637,488910849,3
1638,314505241,3
1639,19563859,3
1640,80913814,3
1641,740868913756573698,3
1642,142975062,3
1643,635006382,3
1644,1092878381937504261,3
1645,3130151062,3
1646,24925097,3
1647,2431238727,3
1648,211106542,3
1649,588233657,3
1650,413272978,3
1651,101001010,3
1652,24703791,3
1653,1283361656379236353,3
1654,228742086,3
1655,42987913,3
1656,1250870988222365705,3
1657,2912847930,3
1658,322790500,3
1659,85373510,3
1660,1187467206877048835,3
1661,224295169,3
1662,1185630167768666113,3
1663,559372637,3
1664,91379895,3
1665,431822391,3
1666,147172037,3
1667,22480833,3
1668,303897717,3
1669,4577235855,3
1670,815509881205747712,3
1671,31668834,2
1672,42652195,2
1673,1887762985,2
1674,227688555,2
1675,885604664,2
1676,2715096047,2
1677,51547119,2
1678,18227785,2
1679,988889469339217921,2
1680,15702390,2
1681,997135892014927872,2
1682,302547719,2
1683,3031502830,2
1684,303228643,2
1685,1410762230,2
1686,367101943,2
1687,197391934,2
1688,42855210,2
1689,1632568819,2
1690,1103415356050288640,2
1691,1231989753966403586,2
1692,295842259,2
1693,786835142,2
1694,1275486324636729344,2
1695,52765220,2
1696,394664654,2
1697,702864704574775297,2
1698,3221388118,2
1699,109213564,2
1700,1514071010,2
1701,1315914749796929543,2
1702,529646666,2
1703,30209962,2
1704,1131859577799172096,2
1705,390914155,2
1706,1110229286,2
1707,136774924,2
1708,50272163,2
1709,734699155919147008,2
1710,3313105635,2
1711,1066241442,2
1712,381197931,2
1713,19350173,2
1714,2219391876,2
1715,452623860,2
1716,181654669,2
1717,207246340,2
1718,28115982,2
1719,21723,2
1720,57600523,2
1721,68669771,2
1722,168580541,2
1723,27441274,2
1724,306934658,2
1725,409226527,2
1726,1894855638,2
1727,277044368,2
1728,190321399,2
1729,19354218,2
1730,3720045197,2
1731,1299732479469903872,2
1732,147532345,2
1733,172501736,2
1734,107975788,2
1735,158812273,2
1736,915537378,2
1737,1518760759,2
1738,21558978,2
1739,3817818435,2
1740,89282069,2
1741,17335014,2
1742,314132055,2
1743,590951273,2
1744,715805921767727104,2
1745,59258171,2
1746,1563297546,2
1747,17163686,2
1748,76027029,2
1749,1275849380306747396,2
1750,2370167325,2
1751,323225551,2
1752,187460572,2
1753,414322714,2
1754,3123152568,2
1755,102998053,2
1756,1530767479,2
1757,775646059,2
1758,3423648778,2
1759,319291303,2
1760,771271245862174720,2
1761,205642490,2
1762,84424456,2
1763,322711543,2
1764,238202709,2
1765,2369061948,2
1766,331622540,2
1767,185642143,2
1768,1227235537930670080,2
1769,411385283,2
1770,720745873,2
1771,768021648360472581,2
1772,20498598,2
1773,276438742,2
1774,795704599273476096,2
1775,1163802018441572352,2
1776,3723440416,2
1777,82056281,2
1778,20532337,2
1779,3067626929,2
1780,729462750,2
1781,826835286,2
1782,1513981411,2
1783,20233316,2
1784,95502649,2
1785,3313910698,2
1786,390146474,2
1787,22745921,2
1788,1062769233724170240,2
1789,219242625,2
1790,1244894362988929024,2
1791,301680977,2
1792,78505674,2
1793,571200063,2
1794,21440027,2
1795,1083379637579890688,2
1796,514629611,2
1797,220751064,2
1798,938884301185220608,2
1799,818423190754095104,2
1800,15734378,2
1801,436632450,2
1802,1260444769,2
1803,809189857532772358,2
1804,2818743011,2
1805,4558227315,2
1806,322762849,2
1807,360637670,2
1808,3401638835,2
1809,422794923,2
1810,49256882,2
1811,123516348,2
1812,345238750,2
1813,88515691,2
1814,279666332,2
1815,2714321899,2
1816,25688143,2
1817,2644306341,2
1818,413646006,2
1819,206116791,2
1820,1227468252,2
1821,1498265766,2
1822,1614870270,2
1823,126371748,2
1824,1342512234,2
1825,428129925,2
1826,2190962935,2
1827,23349062,2
1828,354285863,2
1829,1660913832,2
1830,381026965,2
1831,24761783,2
1832,112246114,2
1833,4702051,2
1834,102079046,2
1835,133037332,2
1836,1568943824,2
1837,40270602,2
1838,39477893,2
1839,2974518208,2
1840,390321229,2
1841,861764263,2
1842,1095641591551877121,2
1843,95688833,2
1844,2162573085,2
1845,45090252,2
1846,30707550,2
1847,707969554,2
1848,780672432902250496,2
1849,20299254,2
1850,226273262,2
1851,492613135,2
1852,326902429,2
1853,2498029351,2
1854,1139817049,2
1855,1252884361969463296,2
1856,112236715,2
1857,576701388,2
1858,1183638968677621762,2
1859,1721593657,2
1860,224815800,2
1861,21499904,2
1862,282549914,2
1863,127301944,2
1864,3356432643,2
1865,245498620,2
1866,18721289,2
1867,1594335068,2
1868,391586087,2
1869,258058020,2
1870,1196726567461937152,2
1871,71623590,2
1872,45019369,2
1873,1286328446411509761,2
1874,19498559,2
1875,245528767,2
1876,51037048,2
1877,278169175,2
1878,357565899,2
1879,1520160386,2
1880,35524548,2
1881,2573022631,2
1882,1310119159,2
1883,885256445809348612,2
1884,961998363100053504,2
1885,898081300690685952,2
1886,711286666326048768,2
1887,64699825,2
1888,873165263625236481,2
1889,25709850,2
1890,125624761,2
1891,140600225,2
1892,482089762,2
1893,1093527070351728640,2
1894,3180996724,2
1895,499230426,2
1896,1325019637,2
1897,1069226108,2
1898,20933245,2
1899,1257611241213825024,2
1900,208219884,2
1901,17622279,2
1902,246489988,2
1903,27222673,2
1904,179343385,2
1905,15862286,2
1906,1433701447,2
1907,95713987,2
1908,46686253,2
1909,125658292,2
1910,44348437,2
1911,1085564978545995781,2
1912,334784198,2
1913,1412777569,2
1914,181521084,2
1915,1086358794,2
1916,9192272,2
1917,1914799892,2
1918,368318483,2
1919,20244935,2
1920,1232998977278300161,2
1921,292346731,2
1922,2933805303,2
1923,14028152,2
1924,1449732492,2
1925,2187128281,2
1926,211995190,2
1927,301334284,2
1928,97487855,2
1929,449210721,2
1930,470036016,2
1931,3001200865,2
1932,288848834,2
1933,194299351,2
1934,41391231,2
1935,142745241,2
1936,141144412,2
1937,1196338893018275840,2
1938,2198307405,2
1939,4235331744,2
1940,1069263824,2
1941,1126856689020559360,2
1942,185632526,2
1943,2885127908,2
1944,109371849,2
1945,266208656,2
1946,330243727,2
1947,59457596,2
1948,2796086295,2
1949,20384173,2
1950,949319047719550977,2
1951,562878340,2
1952,147579685,2
1953,3136220918,2
1954,246375355,2
1955,542165361,2
1956,214034909,2
1957,303346479,2
1958,53874435,2
1959,136746168,2
1960,861290144267153408,2
1961,22251390,2
1962,610644739,2
1963,1082329350052171776,2
1964,872930500045832192,2
1965,868454154733309952,2
1966,40903810,2
1967,1209490889363644416,2
1968,22815350,2
1969,20902650,2
1970,249822693,2
1971,1134183833685958656,2
1972,3208874339,2
1973,33593024,2
1974,2990343623,2
1975,369759734,2
1976,1081720000115892225,2
1977,39704969,2
1978,555586953,2
1979,2896305388,2
1980,1861307425,2
1981,355094680,2
1982,4798767797,2
1983,2737352811,2
1984,355440285,2
1985,823967304455245825,2
1986,35501276,2
1987,793385749324398592,2
1988,725383068190691331,2
1989,299663310,2
1990,342187925,2
1991,187509854,2
1992,51016965,2
1993,32340961,2
1994,1058681694927110144,2
1995,3381683158,2
1996,1094910332051644417,2
1997,1938302929,2
1998,400943945,2
1999,1111757166,2
2000,45153920,2
2001,609548514,2
2002,115675327,2
2003,780745931306119168,2
2004,850284868911194112,2
2005,818721227388882944,2
2006,1147856762,2
2007,1122299284983099393,2
2008,346164428,2
2009,53998637,2
2010,229610583,2
2011,1109381828,2
2012,803552653066256384,2
2013,77774244,2
2014,1140095952897925121,2
2015,2992415223,2
2016,400181137,2
2017,251774749,2
2018,380246638,2
2019,19794500,2
2020,20881118,2
2021,248197488,2
2022,1191091009,2
2023,20695887,2
2024,1108686983541460994,2
2025,2866040587,2
2026,375773220,2
2027,309048843,2
2028,291851561,2
2029,51127294,2
2030,1064841776547225605,2
2031,943173074,2
2032,2895738123,2
2033,299049925,2
2034,303251876,2
2035,1016780645002108928,2
2036,29159405,2
2037,39845069,2
2038,81124905,2
2039,19456831,2
2040,306250506,2
2041,21339414,2
2042,322014364,2
2043,60754575,2
2044,27309183,2
2045,272323612,2
2046,20606568,2
2047,50818303,2
2048,2969635023,2
2049,264320842,2
2050,1316049348,2
2051,1027088911,2
2052,37700052,2
2053,182856025,2
2054,739798933887721476,2
2055,456738096,2
2056,46508214,2
2057,175746012,2
2058,742231891621892096,2
2059,54464825,2
2060,831710412,2
2061,967426131371724801,2
2062,2934331281,2
2063,787895913909981184,2
2064,605753103,2
2065,396433959,2
2066,23565422,2
2067,1868689194,2
2068,125601846,2
2069,3012856498,2
2070,1192966322,2
2071,980028780248002563,2
2072,701072838766235649,2
2073,28367007,2
2074,1165216615279013889,2
2075,56377015,2
2076,1362324757,2
2077,366448401,2
2078,1235578843538378753,2
2079,860896517737119747,2
2080,2868942676,2
2081,1337086272880435200,2
2082,741931572190924800,2
2083,3437143726,2
2084,956604131858362368,2
2085,204451594,2
2086,780013075785285632,2
2087,1002213388624252928,2
2088,923435768185532416,2
2089,789375734976548864,2
2090,20777388,2
2091,615031999,2
2092,323860960,2
2093,2217403956,2
2094,1157768008808505344,2
2095,755833933670088704,2
2096,281053870,2
2097,1315727413368758282,2
2098,34503340,2
2099,3928550847,2
2100,1295391221297352704,2
2101,47651371,2
2102,220450181,2
2103,1687617150,2
2104,2521196219,2
2105,186121163,2
2106,2305484637,2
2107,262293753,2
2108,279205276,2
2109,196274688,2
2110,2162624650,2
2111,2801912866,2
2112,474181479,2
2113,1867693626,2
2114,244929643,2
2115,352567204,2
2116,1244564438,2
2117,19961822,2
2118,20271861,2
2119,232944983,2
2120,323495334,2
2121,590274192,2
2122,1121162732248735754,2
2123,1124576043644399617,2
2124,430173527,2
2125,54064033,2
2126,46086836,2
2127,114905979,2
2128,1212755181718228994,2
2129,137991160,2
2130,2891435261,2
2131,918909409,2
2132,992095651180752898,2
2133,44905206,2
2134,3348119374,2
2135,739442566979026944,2
2136,1273213558193520640,2
2137,1518700442,2
2138,292247379,2
2139,1686719156,2
2140,195646000,2
2141,231133992,2
2142,474835281,2
2143,504665563,2
2144,22620736,2
2145,798857435008012288,2
2146,1025690771779923968,2
2147,437351780,2
2148,298628016,2
2149,250703043,2
2150,53875465,2
2151,135247308,2
2152,28414734,2
2153,10064382,2
2154,180728609,2
2155,239079110,2
2156,20072801,2
2157,1667350333,2
2158,174699794,2
2159,135217611,2
2160,20276156,2
2161,19863821,2
2162,469647573,2
2163,1201220367274168321,2
2164,148497624,2
2165,65481914,2
2166,193447191,2
2167,399981865,2
2168,165874906,2
2169,24559364,2
2170,29439655,2
2171,22143486,2
2172,909699421,2
2173,217097305,2
2174,747686574880620544,2
2175,301083910,2
2176,37665118,2
2177,1267766702982512640,2
2178,74415794,2
2179,1390437282,2
2180,37209477,2
2181,1349935531,2
2182,124157524,2
2183,20072077,2
2184,3491090542,2
2185,20465706,2
2186,331997732,2
2187,629812149,2
2188,15358525,2
2189,3852756387,2
2190,3064319523,2
2191,2361586195,2
2192,2323710210,2
2193,387893015,2
2194,1486481569,2
2195,811845482414743552,2
2196,24662579,2
2197,20362880,2
2198,19415845,2
2199,160652458,2
2200,264956786,2
2201,2431944401,2
2202,4354607416,2
2203,2353442278,2
2204,185847499,2
2205,570841463,2
2206,507795477,2
2207,20189158,2
2208,2954455343,2
2209,1191375615733248000,2
2210,3343845533,2
2211,111275362,2
2212,3936129496,2
2213,367884409,2
2214,908407110224007170,2
2215,2287012250,2
2216,523690516,2
2217,136398822,2
2218,348533641,2
2219,1043185275290230787,2
2220,1209801985,2
2221,1248677281,2
2222,3317106195,2
2223,456240370,2
2224,924639406065143808,2
2225,630555574,2
2226,19623564,2
2227,25729276,2
2228,2897767198,2
2229,435124632,2
2230,191900633,2
2231,186365425,2
2232,1177496024765489153,2
2233,486672589,2
2234,27309851,2
2235,103096075,2
2236,326118074,2
2237,19717371,2
2238,274707932,2
2239,40096637,2
2240,326705907,2
2241,903870284,2
2242,373288689,2
2243,419841761,2
2244,525736421,2
2245,313246522,2
2246,1063168333695148033,2
2247,82251103,2
2248,52746074,2
2249,414921734,2
2250,2491300388,2
2251,143774999,2
2252,1052616817938706435,2
2253,4333180233,2
2254,6114012,2
2255,60697365,2
2256,466744589,2
2257,1025753340,2
2258,270528300,2
2259,395326135,2
2260,906803024,2
2261,929353646340558850,2
2262,149662671,2
2263,17931478,2
2264,30837140,2
2265,3996328349,2
2266,722949908114894848,2
2267,140809523,2
2268,1049561322726313985,2
2269,752527371295723520,2
2270,279026897,2
2271,759848401735327744,2
2272,729975578464489472,2
2273,291782565,2
2274,947242185329643520,2
2275,21899037,2
2276,303063271,2
2277,823159565768421376,2
2278,200917411,2
2279,2722960991,2
2280,426121475,2
2281,1070326149450993664,2
2282,28895498,2
2283,1189860916692688897,2
2284,3028016847,2
2285,14333461,2
2286,390586562,2
2287,253651516,2
2288,2161115530,2
2289,90730032,2
2290,66756576,2
2291,626500727,2
2292,2346119096,2
2293,1030190549691760640,2
2294,472376102,2
2295,1017895772589785088,2
2296,216785015,2
2297,262566248,2
2298,78996834,2
2299,297452606,2
2300,122989471,2
2301,514845857,2
2302,850098233372286976,2
2303,3093224115,2
2304,410996668,2
2305,189295266,2
2306,29998181,2
2307,236525602,2
2308,30972536,2
2309,18934566,2
2310,1328848677587259398,2
2311,778472059,2
2312,83702779,2
2313,105191832,2
2314,957998342,2
2315,236061837,2
2316,2376156750,2
2317,513487207,2
2318,225013119,2
2319,54194202,2
2320,334713923,2
2321,1093587779550920705,2
2322,1246352834897076224,2
2323,2625175593,2
2324,582054643,2
2325,288401090,2
2326,1339263962286845958,2
2327,53068634,2
2328,96606699,2
2329,384453300,2
2330,139795555,2
2331,57878789,2
2332,82438054,2
2333,29674985,2
2334,14447688,2
2335,3131282853,2
2336,1189237608041320449,2
2337,170291358,2
2338,3598361,2
2339,547605130,2
2340,546936420,2
2341,19091105,2
2342,2416247010,2
2343,366116316,2
2344,211609601,2
2345,221822702,2
2346,14094106,2
2347,170319586,2
2348,19002348,2
2349,86511570,2
2350,20045072,2
2351,315692018,2
2352,2250413433,2
2353,258482241,2
2354,1578496734,2
2355,84511924,2
2356,38022768,2
2357,939261336302833665,2
2358,4827480852,2
2359,3225074765,2
2360,271141747,2
2361,1270745013048283136,2
2362,321418630,2
2363,191530297,2
2364,723742357,2
2365,185695742,2
2366,222996911,2
2367,633647322,2
2368,3917611223,2
2369,603558379,2
2370,1467907890,2
2371,1336784251,2
2372,75120619,2
2373,704329738312146945,2
2374,13638392,2
2375,2148418247,2
2376,111396056,2
2377,799327816152137728,2
2378,1208032314799853568,2
2379,49599191,2
2380,2329399718,2
2381,431379842,2
2382,809538483157106690,2
2383,891331681810034689,2
2384,36323407,2
2385,2755496541,2
2386,304444470,2
2387,20090010,2
2388,89297790,2
2389,36144188,2
2390,19450027,2
2391,1107029286,2
2392,1299923767,2
2393,828760803167891458,2
2394,382979784,2
2395,1224633519797940225,2
2396,20992870,2
2397,1281283392,2
2398,247721536,2
2399,403345628,2
2400,968042152931610624,2
2401,1223538435991969792,2
2402,58225873,2
2403,59102196,2
2404,163411226,2
2405,570685251,2
2406,49944145,2
2407,81932892,2
2408,20778436,2
2409,628821369,2
2410,883448078346465281,2
2411,19016758,2
2412,21879408,2
2413,147157830,2
2414,26376560,2
2415,923936132806709248,2
2416,1291496664,2
2417,36177436,2
2418,19812999,2
2419,42005972,2
2420,2302382386,2
2421,262680562,2
2422,3087471141,2
2423,273791148,2
2424,2714242017,2
2425,4188112948,2
2426,173744910,2
2427,1169703701294014464,2
2428,234469787,2
2429,1102984961014013954,2
2430,1439292152,2
2431,326993093,2
2432,1003869847,2
2433,2951576033,2
2434,351672734,2
2435,305661174,2
2436,60266146,2
2437,1530096990,2
2438,160684464,2
2439,132859805,2
2440,316727374,2
2441,43300839,2
2442,557047911,2
2443,238531223,2
2444,902779728339361792,2
2445,302220942,2
2446,21072671,2
2447,361293395,2
2448,3389241605,2
2449,362375032,2
2450,3131295495,2
2451,29451711,2
2452,106764642,2
2453,2436451,2
2454,17313101,2
2455,1154341111072284672,2
2456,284925230,2
2457,1276806245161357312,2
2458,143182480,2
2459,153184164,2
2460,95414379,2
2461,28650327,2
2462,27141420,2
2463,184742299,2
2464,34075423,2
2465,3290133053,2
2466,1655899712,2
2467,14051157,2
2468,23310609,2
2469,1053458857,2
2470,23658116,2
2471,1251595110099419137,2
2472,1195784413059133441,2
2473,1202034180,2
2474,301485803,2
2475,596863671,2
2476,1094331614476333056,2
2477,19976072,2
2478,961268950632984576,2
2479,3323671419,2
2480,269435116,2
2481,3078395160,2
2482,922577125789577216,2
2483,57891734,2
2484,18784815,2
2485,43348117,2
2486,509447967,2
2487,20545548,2
2488,3362990235,2
2489,2452345703,2
2490,532397963,2
2491,941420714967621633,2
2492,2153993399,2
2493,2753488846,2
2494,1540571095,2
2495,620244219,2
2496,18396365,2
2497,2999401455,2
2498,714449739,2
2499,271480486,2
2500,1327291746825408517,2
2501,14132267,2
2502,2314004454,2
2503,3346451062,2
2504,19198079,2
2505,51494825,2
2506,4158110453,2
2507,760226877285994496,2
2508,3296439103,2
2509,976073284759511040,2
2510,3355744661,2
2511,1233865146713493504,2
2512,261741612,2
2513,1186922504,2
2514,138712059,2
2515,19487987,2
2516,1109098862034255872,2
2517,232377398,2
2518,267628885,2
2519,172808146,2
2520,302601234,2
2521,405055949,2
2522,73932910,2
2523,291371488,2
2524,21531148,2
2525,1451771623,2
2526,606359151,2
2527,608068291,2
2528,1202958882701750272,2
2529,19547938,2
2530,1522526131,2
2531,908055635144704000,2
2532,3030597182,2
2533,255423074,2
2534,14088288,2
2535,1170258137867280384,2
2536,219976700,2
2537,1107653590498320385,2
2538,273506018,2
2539,59699957,2
2540,3360257014,2
2541,4872796601,2
2542,2425777083,2
2543,776603300,2
2544,41380650,2
2545,184106499,2
2546,439130811,2
2547,2300073399,2
2548,133511235,2
2549,20232929,2
2550,495043092,2
2551,109881623,2
2552,892871737,2
2553,133709369,2
2554,2600201590,2
2555,547078860,2
2556,150318204,2
2557,295852630,2
2558,418519833,2
2559,4408948042,2
2560,219684193,2
2561,3901657042,2
2562,20059820,2
2563,523160325,2
2564,16646268,2
2565,2724306417,2
2566,2735946766,2
2567,1207197036,2
2568,189849553,2
2569,85695772,2
2570,2514302590,2
2571,245191009,2
2572,39310853,2
2573,22609435,2
2574,16006223,2
2575,101467275,2
2576,390428077,2
2577,393659500,2
2578,280419585,2
2579,821661186,2
2580,2943496456,2
2581,2769056931,2
2582,1107581869770575872,2
2583,59856707,2
2584,36609383,2
2585,540270823,2
2586,1003997926064996352,2
2587,913105981453881345,2
2588,57695552,2
2589,2829902231,2
2590,342354100,2
2591,470202747,2
2592,4653937337,2
2593,21607108,2
2594,395494780,2
2595,755794855,2
2596,515797198,2
2597,31216084,2
2598,868689120658378753,2
2599,1262715110654689280,2
2600,986012949612519424,2
2601,1143858734,2
2602,271482685,2
2603,1094868383789649925,2
2604,1074395610751647745,2
2605,136396429,2
2606,1088162550653558784,2
2607,49360520,2
2608,2949994432,2
2609,45131989,2
2610,1337837950403567617,2
2611,301429529,2
2612,739637576185860098,2
2613,46767916,2
2614,1007096940,2
2615,304269571,2
2616,257112634,2
2617,1405494120,2
2618,259372307,2
2619,2499891170,2
2620,21763985,2
2621,1410490981,2
2622,874563713264693248,2
2623,565658534,2
2624,295652194,2
2625,508048827,2
2626,1061392458,2
2627,137122018,2
2628,21486796,2
2629,383414505,2
2630,871156096689459200,2
2631,409830641,2
2632,85163819,2
2633,1042809540230701056,2
2634,779027477666619392,2
2635,1496571673,2
2636,49418920,2
2637,50624978,2
2638,761465239,2
2639,425168745,2
2640,454988730,2
2641,87057330,2
2642,27086850,2
2643,2862405927,2
2644,28659385,2
2645,1242458829285097473,2
2646,216406865,2
2647,796542926,2
2648,634849438,2
2649,1245652824068780035,2
2650,46257255,2
2651,1252145570271166465,2
2652,624622570,2
2653,912238388694175744,2
2654,147647083,2
2655,1161160489,2
2656,15702417,2
2657,4614059601,2
2658,293987469,2
2659,150789518,2
2660,816717700772794369,2
2661,324315557,2
2662,585744678,2
2663,20356894,2
2664,460423641,2
2665,1007673045195132928,2
2666,908040958050172928,2
2667,29674501,2
2668,907864764,2
2669,16695124,2
2670,706675391,2
2671,38837807,2
2672,19509646,2
2673,92551500,2
2674,2248343554,2
2675,23416906,2
2676,783318664800010240,2
2677,36108285,2
2678,572669093,2
2679,834402795071606785,2
2680,1332295261020938241,2
2681,19668681,2
2682,475734773,2
2683,302862774,2
2684,130974702,2
2685,78281230,2
2686,72796030,2
2687,1158846621733535746,2
2688,42070328,2
2689,20142865,2
2690,187611411,2
2691,499519733,2
2692,31433024,2
2693,111466207,2
2694,802155960059961344,2
2695,353965796,2
2696,488343857,2
2697,1641045698,2
2698,211128787,2
2699,348976300,2
2700,23474300,2
2701,1252910981837197312,2
2702,1033379158330679299,2
2703,142992001,2
2704,27840308,2
2705,1061088200,2
2706,48293890,2
2707,1677445248,2
2708,1577631582,2
2709,1192384864777101312,2
2710,2361675965,2
2711,712085738,2
2712,4844940401,2
2713,1118253830158864390,2
2714,29203196,2
2715,794084720120393728,2
2716,702198574340317189,2
2717,242908916,2
2718,1009543891,2
2719,2766625070,2
2720,343366299,2
2721,244219562,2
2722,301549416,2
2723,1611520670,2
2724,222505760,2
2725,54144262,2
2726,1707998522,2
2727,20948079,2
2728,4795755449,2
2729,266145294,2
2730,848892629379145728,2
2731,357146396,2
2732,297968198,2
2733,958480994,2
2734,55036939,2
2735,1112185507,2
2736,272126769,2
2737,1192879417909039105,2
2738,267942683,2
2739,23098175,2
2740,2339103263,2
2741,771430904199798785,2
2742,1479125761,2
