,unique_values,counts
10753,1177169563517095936,1
10754,223969282,1
10755,305020941,1
10756,2195946331,1
10757,155018892,1
10758,1188905458242936833,1
10759,4183797317,1
10760,782973913,1
10761,50795632,1
10762,1081792603,1
10763,542506254,1
10764,906782705521750017,1
10765,37422290,1
10766,52687989,1
10767,20910404,1
10768,199881211,1
10769,109569704,1
10770,184737141,1
10771,19726234,1
10772,832009537339215872,1
10773,969546235739820032,1
10774,2275176937,1
10775,46226925,1
10776,58155169,1
10777,2669878023,1
10778,244990385,1
10779,2866693765,1
10780,1063525835175542784,1
10781,302873098,1
10782,1241114768783618051,1
10783,23295695,1
10784,791605608,1
10785,1184534670458982401,1
10786,19602195,1
10787,1276987234433077259,1
10788,39008786,1
10789,247833538,1
10790,2407811676,1
10791,255958507,1
10792,158092072,1
10793,1382596800,1
10794,200258403,1
10795,508692204,1
10796,338570852,1
10797,316630986,1
10798,2274553714,1
10799,152759068,1
10800,594037479,1
10801,136424634,1
10802,884056268767453185,1
10803,3028688391,1
10804,1039225489393688577,1
10805,765172181932371968,1
10806,3302504217,1
10807,278529206,1
10808,32372735,1
10809,499168974,1
10810,1915096830,1
10811,95742202,1
10812,1253426439195484167,1
10813,44852133,1
10814,1026863996899606529,1
10815,216481605,1
10816,1257139242,1
10817,37005794,1
10818,4909645803,1
10819,823999623891210240,1
10820,192346490,1
10821,20005001,1
10822,1253741167025455105,1
10823,7396872,1
10824,62876174,1
10825,1026954708,1
10826,288481871,1
10827,180483357,1
10828,360714188,1
10829,56984380,1
10830,353710292,1
10831,760576059435876352,1
10832,2367719278,1
10833,1011713381991149569,1
10834,77534420,1
10835,19963526,1
10836,1147617667,1
10837,562385310,1
10838,2485208317,1
10839,110495842,1
10840,333454523,1
10841,1200287371,1
10842,172851781,1
10843,61183031,1
10844,330895777,1
10845,71629690,1
10846,750788397699047424,1
10847,2500439142,1
10848,26786232,1
10849,548271832,1
10850,209700238,1
10851,110495246,1
10852,192584367,1
10853,3306567796,1
10854,305136277,1
10855,191150500,1
10856,3841420335,1
10857,48657766,1
10858,19488174,1
10859,65097905,1
10860,2163128190,1
10861,60653412,1
10862,1139119376714608640,1
10863,954496312472465409,1
10864,1492369446,1
10865,2245044340,1
10866,543575443,1
10867,50392773,1
10868,598254302,1
10869,35233866,1
10870,274690808,1
10871,752509013636644864,1
10872,4924309701,1
10873,3902245516,1
10874,58590851,1
10875,26270557,1
10876,19581383,1
10877,25094178,1
10878,1356895056,1
10879,300968252,1
10880,777563661439213569,1
10881,363320552,1
10882,96089691,1
10883,18704505,1
10884,341087229,1
10885,2260960041,1
10886,26244634,1
10887,2506999071,1
10888,71824748,1
10889,841624590128418816,1
10890,842288144909234176,1
10891,979041326380519424,1
10892,55655174,1
10893,755085158,1
10894,462734659,1
10895,791588210656813057,1
10896,1017080485393166336,1
10897,1132166143831990272,1
10898,4128520407,1
10899,37851234,1
10900,408464300,1
10901,1143268998685048833,1
10902,93828758,1
10903,17109303,1
10904,3195335629,1
10905,1205420041346453504,1
10906,1239163407699451905,1
10907,1022326007024574464,1
10908,431029373,1
10909,833257052533321728,1
10910,39844734,1
10911,4196719337,1
10912,2350800625,1
10913,141732250,1
10914,240868700,1
10915,342894874,1
10916,1012325044608004108,1
10917,1142723233,1
10918,20320048,1
10919,1123204222730874883,1
10920,2899049243,1
10921,303787532,1
10922,714863383,1
10923,1129323836523130880,1
10924,1046076523877486593,1
10925,25589558,1
10926,98346365,1
10927,713077938,1
10928,467481225,1
10929,2650553327,1
10930,1009893716562206722,1
10931,739849167846133762,1
10932,419473406,1
10933,214990160,1
10934,840586227850072065,1
10935,719660324673208320,1
10936,2166503558,1
10937,1325332663,1
10938,73607873,1
10939,935209468593410048,1
10940,226193789,1
10941,222520402,1
10942,34610345,1
10943,53437803,1
10944,54631277,1
10945,2727606668,1
10946,24394089,1
10947,19561215,1
10948,301684656,1
10949,1185290260785315840,1
10950,4334424796,1
10951,107220277,1
10952,1441602566,1
10953,2474956162,1
10954,64692803,1
10955,1228264748,1
10956,70797522,1
10957,36399427,1
10958,3064944911,1
10959,717493583121612800,1
10960,540153107,1
10961,718149581,1
10962,1086796933442822144,1
10963,634818132,1
10964,457483491,1
10965,1612753021,1
10966,917151622735826944,1
10967,2674925122,1
10968,963430528560005120,1
10969,421434492,1
10970,2925060693,1
10971,423410575,1
10972,295337758,1
10973,360821366,1
10974,1112299515376291845,1
10975,26452172,1
10976,1040961119811239936,1
10977,290118141,1
10978,485731869,1
10979,494031813,1
10980,36155110,1
10981,3971018957,1
10982,494365105,1
10983,216830082,1
10984,19232860,1
10985,341266381,1
10986,863730541,1
10987,20068171,1
10988,460476899,1
10989,452183915,1
10990,107039648,1
10991,201769873,1
10992,109641822,1
10993,11451872,1
10994,2569129194,1
10995,6941102,1
10996,981892176828301312,1
10997,1245706752022151175,1
10998,513026405,1
10999,275233529,1
11000,33465956,1
11001,1217528015468613641,1
11002,1098694073043636227,1
11003,53941245,1
11004,341544267,1
11005,1004288422834507776,1
11006,57784003,1
11007,101337381,1
11008,150779749,1
11009,1686498188,1
11010,2480533765,1
11011,415472140,1
11012,72485754,1
11013,562983753,1
11014,422022445,1
11015,3027261238,1
11016,1163386931918573569,1
11017,835860222707105792,1
11018,603934427,1
11019,56981108,1
11020,737983332215083008,1
11021,27335696,1
11022,40921946,1
11023,121632583,1
11024,1079860191015960577,1
11025,2541381485,1
11026,2813009648,1
11027,970975303,1
11028,100782596,1
11029,2990268915,1
11030,1325076770408828929,1
11031,20877306,1
11032,763645351,1
11033,27908685,1
11034,1188430380,1
11035,19451651,1
11036,71014737,1
11037,1259776351902580736,1
11038,167796523,1
11039,155680317,1
11040,4866528653,1
11041,103239418,1
11042,395812227,1
11043,716187586,1
11044,281511340,1
11045,2874240335,1
11046,304912385,1
11047,66127943,1
11048,484658523,1
11049,20556287,1
11050,35433104,1
11051,80408362,1
11052,842663348722438144,1
11053,45101358,1
11054,886640883638075393,1
11055,744590074399039488,1
11056,1120049082855301122,1
11057,149729453,1
11058,78036510,1
11059,521292488,1
11060,21104144,1
11061,86487408,1
11062,31704088,1
11063,20153238,1
11064,19420062,1
11065,1111259691982688257,1
11066,344532984,1
11067,320905336,1
11068,117195031,1
11069,1248645044,1
11070,790156978064650240,1
11071,356085382,1
11072,798489434509508608,1
11073,29783037,1
11074,19426720,1
11075,830822974613811201,1
11076,28839877,1
11077,100781504,1
11078,336537783,1
11079,3418770965,1
11080,1303328073824206850,1
11081,126590223,1
11082,1039548620582936577,1
11083,79831748,1
11084,194515508,1
11085,18878501,1
11086,120820229,1
11087,50798318,1
11088,1019489485946572800,1
11089,344800746,1
11090,921090146262568960,1
11091,1035576828084281344,1
11092,392871645,1
11093,31381523,1
11094,39973332,1
11095,166235123,1
11096,1052459138851229696,1
11097,245993464,1
11098,1087697152372023297,1
11099,993848220,1
11100,20801600,1
11101,59872227,1
11102,1204864870648147971,1
11103,1252507466912468993,1
11104,2665281619,1
11105,1165657171109064704,1
11106,118799249,1
11107,224139492,1
11108,96915011,1
11109,20358009,1
11110,2152533050,1
11111,1432224276,1
11112,448404441,1
11113,65003718,1
11114,216620036,1
11115,2863783371,1
11116,73920350,1
11117,825254071535857664,1
11118,296090899,1
11119,1600736593,1
11120,709155409618202624,1
11121,877980632953098246,1
11122,1560860017,1
11123,3102873424,1
11124,259917510,1
11125,2370372984,1
11126,152604079,1
11127,388471366,1
11128,260346350,1
11129,94962756,1
11130,54012267,1
11131,23652830,1
11132,34387170,1
11133,1404739944,1
11134,1267076958267064320,1
11135,425160903,1
11136,20669187,1
11137,1095279314168410112,1
11138,198518013,1
11139,1090597517304229889,1
11140,45372777,1
11141,634337026,1
11142,493148210,1
11143,1536244644,1
11144,165070792,1
11145,794667251790151680,1
11146,195350553,1
11147,45434724,1
11148,1123154733781389312,1
11149,359834445,1
11150,788022549846319104,1
11151,25106202,1
11152,777249,1
11153,1197907297143537664,1
11154,749721955,1
11155,697180656573534213,1
11156,168368180,1
11157,20150978,1
11158,937216483,1
11159,333622559,1
11160,620241888,1
11161,87973260,1
11162,610947884,1
11163,215336863,1
11164,588540564,1
11165,990868884487131136,1
11166,253001685,1
11167,32839136,1
11168,365457359,1
11169,354367659,1
11170,1136343643034456064,1
11171,130813652,1
11172,1159040179581202432,1
11173,26482888,1
11174,3903819912,1
11175,2880050034,1
11176,150198913,1
11177,896455129326637056,1
11178,497420500,1
11179,1006158605534613504,1
11180,201753876,1
11181,309099611,1
11182,1121309050409562115,1
11183,103267026,1
11184,728768628,1
11185,20987908,1
11186,30925617,1
11187,4252017616,1
11188,20096795,1
11189,487045166,1
11190,439051799,1
11191,2735204185,1
11192,292561791,1
11193,884087075112439808,1
11194,176098156,1
11195,172373924,1
11196,1272199387733798912,1
11197,2412470200,1
11198,2878299345,1
11199,122690871,1
11200,584148989,1
11201,3325477085,1
11202,2776832051,1
11203,408039410,1
11204,2302944324,1
11205,277243963,1
11206,358460769,1
11207,149651401,1
11208,20665130,1
11209,619195113,1
11210,4322797354,1
11211,1348207889572384769,1
11212,1160717580,1
11213,323905619,1
11214,16927279,1
11215,126106958,1
11216,212943113,1
11217,2731182966,1
11218,359039485,1
11219,20080368,1
11220,2964577995,1
11221,817826846247178241,1
11222,1324639839283806209,1
11223,533389463,1
11224,594967731,1
11225,204872907,1
11226,3245319017,1
11227,1314843596101693440,1
11228,391326375,1
11229,415441307,1
11230,42197293,1
11231,40729698,1
11232,205665364,1
11233,2415378771,1
11234,1336803631266484224,1
11235,4600195401,1
11236,211343974,1
11237,443574387,1
11238,235697053,1
11239,286745605,1
11240,96531860,1
11241,295850893,1
11242,188697185,1
11243,199844764,1
11244,287160987,1
11245,14727569,1
11246,95720778,1
11247,3228640846,1
11248,20037426,1
11249,1058693299,1
11250,21487242,1
11251,1978689720,1
11252,1696904006,1
11253,4914130672,1
11254,130773785,1
11255,2875090557,1
11256,2303309161,1
11257,551319114,1
11258,1299344943845191686,1
11259,152805197,1
11260,801435279093592064,1
11261,842361733,1
11262,47371148,1
11263,55958460,1
11264,2393682790,1
11265,1205179164,1
11266,945517105,1
11267,1004886075121205248,1
11268,16031899,1
11269,1205087995608653830,1
11270,208180372,1
11271,1557923695,1
11272,20978471,1
11273,75025967,1
11274,1183676351674552331,1
11275,711505822,1
11276,402937328,1
11277,779763562692616192,1
11278,374709481,1
11279,147005412,1
11280,82303188,1
11281,25605921,1
11282,354501760,1
11283,4200979408,1
11284,39043103,1
11285,2269427051,1
11286,1023104911,1
11287,37394313,1
11288,309858193,1
11289,87775603,1
11290,23222640,1
11291,991948112213180416,1
11292,559830424,1
11293,118749162,1
11294,2827426264,1
11295,950003936,1
11296,1462645104,1
11297,15995425,1
11298,174275351,1
11299,3892498959,1
11300,3449316027,1
11301,2168813497,1
11302,510384750,1
11303,239405279,1
11304,1452439572,1
11305,3816396447,1
11306,67338022,1
11307,268773101,1
11308,585630996,1
11309,152713253,1
11310,27864131,1
11311,254465189,1
11312,78662635,1
11313,57286738,1
11314,41143275,1
11315,139396785,1
11316,151471717,1
11317,1067460946518581248,1
11318,219842529,1
11319,962429806133567488,1
11320,361438286,1
11321,316537304,1
11322,575613779,1
11323,274026333,1
11324,891044455,1
11325,84831127,1
11326,1693331941,1
11327,600304156,1
11328,389498172,1
11329,286643052,1
11330,294881659,1
11331,901832252467937280,1
11332,383515811,1
11333,41789840,1
11334,997619431,1
11335,2147875296,1
11336,1042003882623287296,1
11337,784469879965483008,1
11338,760794121506328577,1
11339,3172363083,1
11340,1541602387,1
11341,235294705,1
11342,263831163,1
11343,197936109,1
11344,43210379,1
11345,144495886,1
11346,340818330,1
11347,56013548,1
11348,93150553,1
11349,804828181,1
11350,83334948,1
11351,26216514,1
11352,57712406,1
11353,65407544,1
11354,359600736,1
11355,2282036471,1
11356,20435693,1
11357,382327401,1
11358,1022249925248204800,1
11359,56968063,1
11360,13667712,1
11361,515767463,1
11362,63133988,1
11363,705530605,1
11364,302176360,1
11365,23223693,1
11366,2741790796,1
11367,32675240,1
11368,470594794,1
11369,1321855977025667077,1
11370,14080309,1
11371,988486928,1
11372,100098781,1
11373,891126938,1
11374,716607385872240641,1
11375,121587226,1
11376,1163926715372113921,1
11377,24536543,1
11378,980875922,1
11379,611977090,1
11380,917575926,1
11381,967137087630774274,1
11382,19763460,1
11383,80282455,1
11384,20014039,1
11385,2350775712,1
11386,892123688,1
11387,45826103,1
11388,783793910371979264,1
11389,69094123,1
11390,20675200,1
11391,2200867445,1
11392,21400725,1
11393,303959743,1
11394,714192857482018820,1
11395,2321709082,1
11396,1243749506,1
11397,934865167174815744,1
11398,292608852,1
11399,22183360,1
11400,417899067,1
11401,880693154453872641,1
11402,767416545849044992,1
11403,985547522885242880,1
11404,1085963720453443585,1
11405,344925920,1
11406,217531294,1
11407,907212601410703360,1
11408,2966640765,1
11409,294625140,1
11410,2304183190,1
11411,2160658175,1
11412,1346397064742268930,1
11413,196319577,1
11414,497148093,1
11415,2634081279,1
11416,457855508,1
11417,298994139,1
11418,210575024,1
11419,2569405457,1
11420,302785626,1
11421,88711942,1
11422,16966654,1
11423,228921981,1
11424,81329941,1
11425,253167504,1
11426,3254889475,1
11427,144877857,1
11428,2382508013,1
11429,19528479,1
11430,547897513,1
11431,700703472405057536,1
11432,45917521,1
11433,553075622,1
11434,2944197887,1
11435,70731803,1
11436,250908944,1
11437,205815405,1
11438,3136975679,1
11439,20331289,1
11440,1102219980,1
11441,314787052,1
11442,150846674,1
11443,157067838,1
11444,1006428160232185856,1
11445,2273687601,1
11446,251245764,1
11447,209269335,1
11448,2396568601,1
11449,948605462,1
11450,20940110,1
11451,294724585,1
11452,23129375,1
11453,1255568898612658176,1
11454,26003727,1
11455,453897194,1
11456,109909060,1
11457,218637343,1
11458,465737708,1
11459,605705244,1
11460,221779691,1
11461,512429836,1
11462,714440798,1
11463,19991181,1
11464,100965729,1
11465,269359239,1
11466,20904359,1
11467,863436198,1
11468,19533402,1
11469,606893785,1
11470,127979821,1
11471,1214560397748928516,1
11472,93038890,1
11473,21773732,1
11474,159023467,1
11475,1351719913,1
11476,34884943,1
11477,20155093,1
11478,377404301,1
11479,427504316,1
11480,150674282,1
11481,237747357,1
11482,409556233,1
11483,817680229,1
11484,4889114488,1
11485,87902769,1
11486,198981410,1
11487,19507819,1
11488,2716514848,1
11489,233245279,1
11490,23746050,1
11491,604346099,1
11492,164545012,1
11493,3764355557,1
11494,981420394094759939,1
11495,1712737298,1
11496,2288748845,1
11497,52206311,1
11498,604431514,1
11499,444116551,1
11500,733368807612395520,1
11501,43858543,1
11502,41680170,1
11503,1252265199953948675,1
11504,219627275,1
11505,444600073,1
11506,969458642733928448,1
11507,1003620680,1
11508,86470182,1
11509,216391128,1
11510,19445371,1
11511,43216686,1
11512,4228620123,1
11513,354872480,1
11514,561470130,1
11515,3031052802,1
11516,805366998523924480,1
11517,240445632,1
11518,338611153,1
11519,1012105802,1
11520,3622884136,1
11521,25029562,1
11522,228334997,1
11523,65445694,1
11524,1209202482,1
11525,192475841,1
11526,514623920,1
11527,956641539077361671,1
11528,1071882970376613888,1
11529,447071793,1
11530,433684003,1
11531,17988252,1
11532,11186472,1
11533,910984669205803008,1
11534,1319419856,1
11535,410139086,1
11536,188853008,1
11537,580820999,1
11538,578385244,1
11539,14055679,1
11540,78556341,1
11541,916623447018688514,1
11542,398338250,1
11543,232167856,1
11544,244763443,1
11545,20399008,1
11546,2791354576,1
11547,2744475550,1
11548,1115208216563146757,1
11549,2423688021,1
11550,583054676,1
11551,228327357,1
11552,4832754039,1
11553,1580156564,1
11554,355446747,1
11555,985318585533894661,1
11556,113662701,1
11557,716730778,1
11558,706892442,1
11559,1469857050,1
11560,2417512846,1
11561,1139858354,1
11562,231400071,1
11563,562620770,1
11564,56118756,1
11565,808014449982447616,1
11566,40259085,1
11567,1387629547,1
11568,1241116515455381506,1
11569,20225398,1
11570,1299382399290224640,1
11571,2489562388,1
11572,1591779799,1
11573,395045489,1
11574,184599842,1
11575,742798302752690177,1
11576,267968083,1
11577,60092499,1
11578,485762722,1
11579,19566075,1
11580,37621128,1
11581,19486557,1
11582,557589749,1
11583,337943437,1
11584,126635012,1
11585,80171745,1
11586,50112629,1
11587,594797728,1
11588,41194126,1
11589,1321860642064732166,1
11590,1346944866832576514,1
11591,181664164,1
11592,1108822789,1
11593,1105150039377219584,1
11594,427374985,1
11595,816125906318036997,1
11596,118781620,1
11597,1134022841878351872,1
11598,2286737157,1
11599,4697736631,1
11600,115349807,1
11601,3871678042,1
11602,20428767,1
11603,525190831,1
11604,102477112,1
11605,2364404915,1
11606,286829320,1
11607,78237698,1
11608,219670311,1
11609,1282373997796249602,1
11610,209142040,1
11611,365563912,1
11612,20246322,1
11613,82437423,1
11614,145690165,1
11615,371752822,1
11616,853213746218622977,1
11617,30344410,1
11618,367327373,1
11619,87947269,1
11620,548593214,1
11621,575327316,1
11622,2578481432,1
11623,20192677,1
11624,49616403,1
11625,170660980,1
11626,3298380633,1
11627,39997336,1
11628,59455245,1
11629,1170806462471446533,1
11630,53516221,1
11631,211603951,1
11632,500695699,1
11633,251657264,1
11634,948588846,1
11635,941203814,1
11636,2924655649,1
11637,369099113,1
11638,708733145332498432,1
11639,320124983,1
11640,399539393,1
11641,22123492,1
11642,703183668,1
11643,91449381,1
11644,843196131077185536,1
11645,1142544983645466625,1
11646,1596204890,1
11647,2807715279,1
11648,392962597,1
11649,81814790,1
11650,146400134,1
11651,25306502,1
11652,1283892925965967362,1
11653,456200786,1
11654,2244972154,1
11655,22076057,1
11656,1395879229,1
11657,20461495,1
11658,950403409454288899,1
11659,1960409666,1
11660,889737493,1
11661,1124344922973380608,1
11662,422763414,1
11663,541987974,1
11664,234489657,1
11665,82491068,1
11666,191105445,1
11667,295309962,1
11668,411774014,1
11669,145606802,1
11670,959779750234480640,1
11671,293062468,1
11672,246267828,1
11673,478010032,1
11674,3534115336,1
11675,174796881,1
11676,32173262,1
11677,234043472,1
11678,24658031,1
11679,320415974,1
11680,187521468,1
11681,360603786,1
11682,712523129831211009,1
11683,3387816453,1
11684,1273282328190693376,1
11685,756385294711218177,1
11686,3547865361,1
11687,921455707,1
11688,889518804,1
11689,77304020,1
11690,843945667,1
11691,377931889,1
11692,248325424,1
11693,939351912,1
11694,78412260,1
11695,81587422,1
11696,1012330526798241792,1
11697,220459591,1
11698,196615786,1
11699,24343384,1
11700,267279337,1
11701,1013801400332161024,1
11702,233572041,1
11703,33194513,1
11704,6240492,1
11705,208604435,1
11706,207633680,1
11707,21115957,1
11708,454295333,1
11709,932841716,1
11710,1092620652,1
11711,20408557,1
11712,76718245,1
11713,1647218886,1
11714,2513497630,1
11715,17344297,1
11716,357011851,1
11717,400813794,1
11718,21285989,1
11719,96467584,1
11720,56056569,1
11721,1224750901124128768,1
11722,1110677900909527047,1
11723,350166981,1
11724,25518625,1
11725,1279410305005649920,1
11726,301072440,1
11727,84046563,1
11728,151982917,1
11729,87949442,1
11730,1079363871029243904,1
11731,296322618,1
11732,390399848,1
11733,165075254,1
11734,846478429,1
11735,3589620862,1
11736,4882505489,1
11737,1976332944,1
11738,4464113543,1
11739,95952337,1
11740,561135075,1
11741,599918942,1
11742,4663533197,1
11743,483750258,1
11744,937469742541082624,1
11745,705415283993927682,1
11746,1716908340,1
11747,2811738459,1
11748,296423139,1
11749,2892393603,1
11750,52152630,1
11751,21116497,1
11752,789206509163016192,1
11753,247643106,1
11754,1308973842,1
11755,383850517,1
11756,77437434,1
11757,2611998709,1
11758,918796389420761088,1
11759,198938732,1
11760,889804054993534977,1
11761,181314019,1
11762,158118396,1
11763,436139059,1
11764,1657531226,1
11765,20309757,1
11766,1129082363147948033,1
11767,18635512,1
11768,967698129964404736,1
11769,89258442,1
11770,402089369,1
11771,232533742,1
11772,3229247457,1
11773,38632441,1
11774,1046343507429011456,1
11775,244697811,1
11776,1258848212506599425,1
11777,3322262664,1
11778,2458033142,1
11779,1168170509709774849,1
11780,2448008204,1
11781,19673767,1
11782,2211195530,1
11783,61579675,1
11784,241599407,1
11785,483719685,1
11786,700711327019376640,1
11787,23052401,1
11788,29262984,1
11789,2559994153,1
11790,255005832,1
11791,37168241,1
11792,338889248,1
11793,751539129423425536,1
11794,627692538,1
11795,112492796,1
11796,1267696141,1
11797,367842238,1
11798,20431136,1
11799,123611088,1
11800,1009860158690873346,1
11801,23931413,1
11802,942207235,1
11803,1098580692580081664,1
11804,218255654,1
11805,1420596235,1
11806,80608449,1
11807,470529467,1
11808,243212169,1
11809,458607484,1
11810,19488128,1
11811,1181791483,1
11812,320110403,1
11813,951194368056184832,1
11814,422982201,1
11815,1032022669204631553,1
11816,253213946,1
11817,3288912867,1
11818,3004744083,1
11819,2825227189,1
11820,311896693,1
11821,83839299,1
11822,177963410,1
11823,1243872262215929857,1
11824,842078468,1
11825,1339733764759580678,1
11826,576554605,1
11827,121814333,1
11828,834394795309154304,1
11829,514845648,1
11830,138398367,1
11831,4658722815,1
11832,19863441,1
11833,2388871670,1
11834,1141091861962088450,1
11835,27738316,1
11836,1263010482212024320,1
11837,13486,1
11838,103916800,1
11839,126036172,1
11840,1237654470982590465,1
11841,3439002161,1
11842,1391392814,1
11843,628613181,1
11844,223869732,1
11845,57950756,1
11846,287314952,1
11847,34305925,1
11848,362728576,1
11849,71770861,1
11850,3573980357,1
11851,608295849,1
11852,107998653,1
11853,625896725,1
11854,871451349485056000,1
11855,859085802218893312,1
11856,70469915,1
11857,268553652,1
11858,153547886,1
11859,59258298,1
11860,233202851,1
11861,100852315,1
11862,20139706,1
11863,246919834,1
11864,14702043,1
11865,873230576265940994,1
11866,3095877334,1
11867,538520928,1
11868,21120081,1
11869,728321168,1
11870,18799716,1
11871,1287059767773593600,1
11872,1239541543733792768,1
11873,760487531678994432,1
11874,259631726,1
11875,768746351819628544,1
11876,1222185281643741184,1
11877,582144865,1
11878,292550419,1
11879,223625073,1
11880,54559521,1
11881,234410177,1
11882,584764875,1
11883,165106191,1
11884,604730657,1
11885,245284912,1
11886,1157567380496818177,1
11887,188925247,1
11888,755782404,1
11889,849908303534723072,1
11890,131234391,1
11891,221353177,1
11892,227588678,1
11893,2909013953,1
11894,250643893,1
11895,797542572268916736,1
11896,255535920,1
11897,618025700,1
11898,1346945471843950592,1
11899,189513022,1
11900,843534613,1
11901,229238282,1
11902,110563247,1
11903,987596518013235200,1
11904,61725936,1
11905,347162453,1
11906,97736501,1
11907,50268996,1
11908,1336776607156068357,1
11909,900692966,1
11910,1239325333,1
11911,1728535940,1
11912,138801573,1
11913,1342651118,1
11914,257677717,1
11915,2641729907,1
11916,1259505337,1
11917,36635823,1
11918,226720179,1
11919,360237335,1
11920,730490266067578880,1
11921,25312416,1
11922,151838694,1
11923,2288185063,1
11924,948560747927425025,1
11925,44567482,1
11926,701877695932665858,1
11927,2476992537,1
11928,29181853,1
11929,198088088,1
11930,45292501,1
11931,2676507532,1
11932,32339974,1
11933,527933061,1
11934,559886119,1
11935,762718139788431361,1
11936,377650819,1
11937,2476121297,1
11938,2171855560,1
11939,97227485,1
11940,20763710,1
11941,1289976673148993537,1
11942,41140869,1
11943,143117257,1
11944,935586518,1
11945,307403439,1
11946,339076572,1
11947,922810038913323008,1
11948,40462935,1
11949,900068571950321664,1
11950,2770223992,1
11951,43598401,1
11952,62923642,1
11953,449256107,1
11954,303220283,1
11955,1212701294856589314,1
11956,20439317,1
11957,345307232,1
11958,1093646626432913409,1
11959,70236308,1
11960,884968512,1
11961,2537709613,1
11962,93378401,1
11963,857254482136244224,1
11964,119702560,1
11965,767463756037316609,1
11966,936546025493467136,1
11967,300163920,1
11968,733241446254424064,1
11969,25669169,1
11970,892076845042204672,1
11971,25910150,1
11972,3785280077,1
11973,17849232,1
11974,610672831,1
11975,131536866,1
11976,355366183,1
11977,263814431,1
11978,518269413,1
11979,20841866,1
11980,4149585448,1
11981,19551638,1
11982,216140738,1
11983,242304032,1
11984,15077051,1
11985,39315043,1
11986,770713668057169924,1
11987,26315568,1
11988,15269935,1
11989,1295798635234562052,1
11990,1014683094635466752,1
11991,21683550,1
11992,330422354,1
11993,2871114582,1
11994,914941,1
11995,255693151,1
11996,446941017,1
11997,85054273,1
11998,831609518761054208,1
11999,18840312,1
12000,22156701,1
12001,242235364,1
12002,20435863,1
12003,2275032441,1
12004,261795608,1
12005,2726729835,1
12006,40469000,1
12007,61454543,1
12008,50701363,1
12009,803319353676595200,1
12010,1295315404185907203,1
12011,2769708056,1
12012,47957926,1
12013,2976757437,1
12014,117913763,1
12015,302664620,1
12016,277985056,1
12017,30466284,1
12018,556064275,1
12019,951123640673865728,1
12020,55891128,1
12021,588186990,1
12022,529650464,1
12023,119434486,1
12024,1095686099824009216,1
12025,1041660440177082369,1
